As_diam_km,As_dist_km,As_velocity_kmh,As_velocity_angle,As_dist_relative_flag,Coordinate_flag,Sc_diam_m,Sc_velocity_kmh,Relative_velocity,Estimated_time,New_theta,Final_Angle
43.0073435,34858.8575,31621.50195,-52,1,2,6,60014,83296.58789,0.418490822,0.65913284,-51.34086716
2257.057467,403748.56,20431.88838,30,0,1,4,58114,76493.78668,5.278187648,0.320298709,29.67970129
27.135799,3061.727813,18373.73744,-21,0,2,6,55914,73363.44968,0.041733695,47.48473838,26.48473838
566.9472025,343534.2,46692.83771,-47,1,2,6,64047,101790.5734,3.374911727,0.109315979,-46.89068402
493.790371,360590.04,35418.80902,12,1,1,4,64773,99690.17911,3.617106953,0.08463303,11.91536697
593.6666015,435058.44,82764.19042,-11,0,2,7,63071,145176.0649,2.996764242,0.101792644,-10.89820736
51.7061995,54279.155,38798.25987,5,0,1,5,56523,95233.67353,0.569957589,0.373661047,4.626338953
1031.674312,543405.88,88276.66587,67,0,1,3,58507,123498.734,4.400092715,0.108778317,66.89122168
541.4303755,442918.32,50526.54132,57,1,1,4,56194,93826.81744,4.720594091,0.070039812,56.92996019
593.6666015,675095.36,64966.7835,-32,1,2,3,63539,123528.3143,5.46510623,0.050385141,-31.94961486
215.547315,439920.28,53900.54502,75,0,1,5,60503,90851.38669,4.842196647,0.028073819,74.97192618
541.4303755,411579.68,94426.43656,63,0,1,5,60721,133452.0627,3.084101299,0.09535268,62.90464732
2363.429309,526567.88,77783.5652,-39,1,2,5,58624,128742.3872,4.090089452,0.257165058,-38.74283494
149.122308,623049.52,51666.14409,76,0,1,4,57530,86123.43479,7.234378442,0.013713695,75.9862863
311.560661,248153.58,33386.87963,64,1,1,5,60894,81272.58593,3.053349136,0.091922411,63.90807759
713.7442405,496516.8,73215.51949,22,0,1,5,64465,135161.2539,3.673514307,0.087477993,21.91252201
247.48143,630856.8,61595.98158,20,1,1,7,56991,116788.1165,5.401720817,0.022477443,19.97752256
20.584609,536660.6,62691.78438,15,1,1,7,59746,121390.9211,4.420928642,0.002198434,14.99780157
22.5705745,521352.52,27178.28107,-84,0,2,3,58860,67361.6343,7.739606163,0.002480799,-83.9975192
129.880101,183619.32,42588.18982,23,0,1,5,62936,103485.304,1.774351652,0.089118958,22.91088104
196.5814875,260232.36,30347.94829,-42,0,2,7,55312,80469.30851,3.233933096,0.052219725,-41.94778027
541.4303755,491620.72,54337.58021,49,0,1,7,57691,101951.154,4.822120208,0.063101668,48.93689833
471.5661435,541645.6,41768.01346,-71,1,2,7,55591,79666.90855,6.798878102,0.049883467,-70.95011653
259.1448705,512493.08,84985.18838,32,1,1,4,61451,140912.8897,3.636949616,0.031080848,31.96891915
236.3429305,630857.04,61595.93299,-86,0,2,3,60696,89440.76372,7.053350327,0.021465448,-85.97853455
713.7442405,496516.48,73215.54678,-35,0,2,7,63340,130269.1922,3.811465103,0.084312136,-34.91568786
541.4303755,491620.8,54337.57052,-63,0,2,4,55541,93688.9925,5.247369908,0.063101308,-62.93689869
782.6049975,477467.48,24679.9869,32,0,1,4,56593,78618.26471,6.073238602,0.093912592,31.90608741
37.45783,212639.24,16262.13636,-80,1,2,5,61037,65838.40853,3.229714155,0.012194442,-79.98780556
49.379037,655765.04,67247.44861,89,1,1,6,60291,91097.43495,7.198501696,0.004314892,88.99568511
650.942484,645651.84,70633.95489,-10,0,2,7,58788,128933.599,5.007630633,0.057765918,-9.942234082
113.1208385,247116.66,31497.96706,1,0,1,3,57727,89221.86324,2.769687283,0.036947938,0.963052062
311.560661,433085.72,34832.18832,-30,1,2,5,55600,87516.00774,4.948645753,0.0412191,-29.9587809
142.4106985,705554.32,47124.6125,76,0,1,5,60648,85333.11839,8.268235514,0.011565121,75.98843488
156.150226,528061.64,37564.7985,18,0,1,7,59032,95466.61545,5.531374895,0.016943388,17.98305661
29.753812,519454.04,42031.00927,5,1,1,6,60702,102638.4614,5.061007667,0.003282508,4.996717492
19.6581485,97153.09,16357.10752,83,0,1,3,61728,65757.14287,1.47745303,0.030620157,82.96937984
129.880101,628694.56,74015.61704,-57,0,2,7,55184,113897.8381,5.519811178,0.011837203,-56.9881628
56.69472,738148.56,72762.28475,44,1,1,7,61042,124138.8375,5.946153314,0.004401242,43.99559876
1298.801008,211226.34,86952.84902,-33,1,2,5,57753,138994.4544,1.519674586,0.90451224,-32.09548776
225.705747,626453.24,95313.03511,13,0,1,4,57352,151744.543,4.128341142,0.020643553,12.97935645
171.215318,688777.44,81425.96565,-38,0,2,3,59269,133225.1406,5.170025996,0.014242758,-37.98575724
205.846088,217517.56,72180.21495,-22,1,2,6,64564,134239.705,1.620366791,0.130561898,-21.8694381
29.753812,687912.24,77399.508,34,0,1,7,56703,128385.5452,5.358175166,0.00247876,33.99752124
450.3421705,127828.62,46109.39202,-59,1,2,5,60103,92699.0283,1.378963969,0.571130368,-58.42886963
898.5507625,459509.92,100517.2202,-28,0,2,6,56382,152612.6095,3.010956443,0.145182739,-27.85481726
156.150226,554752.72,61546.7519,49,0,1,7,58895,109602.8463,5.061480962,0.016128183,48.98387182
49.379037,554157.76,47478.61434,-4,1,2,4,61391,108804.3773,5.093156856,0.00510584,-3.99489416
357.7195015,634226.48,41974.3065,47,0,1,3,57185,91137.0887,6.959038181,0.032316527,46.96768347
271.357992,714170.4,95436.21364,-82,0,2,5,58065,118414.8285,6.031089254,0.021770658,-81.97822934
1561.502259,445016.36,33581.02207,-77,0,2,4,63994,78674.96094,5.656391242,0.201043733,-76.79895627
566.9472025,699386.48,88970.18366,75,1,1,5,57115,117508.3459,5.951802614,0.046446394,74.95355361
56.69472,228331.54,29387.00421,4,0,1,7,60930,90268.69817,2.529465303,0.021946761,3.978053239
78.2605,709568.64,89984.76499,5,1,1,7,56753,146605.2695,4.839994105,0.006319895,4.993680105
621.645246,619373,137878.6209,46,0,1,3,59228,184021.7721,3.36575935,0.066661981,45.93333802
20.584609,327834.3,65439.74288,18,1,1,7,57521,121453.2097,2.699264193,0.005201868,17.99479813
1184.520597,741313.28,54600.81637,-21,0,2,3,62666,115312.5398,6.428730832,0.091551344,-20.90844866
681.6204585,242215.9,53789.79801,90,1,1,4,61529,81726.1293,2.963751031,0.21226072,89.78773928
374.578302,596727.56,98729.70599,27,1,1,4,58611,153279.7582,3.893061727,0.036045305,26.9639547
149.122308,578993.52,59758.33639,50,0,1,6,60164,108686.6825,5.327179987,0.014757377,49.98524262
142.4106985,190368.36,25886.45092,-73,1,2,3,61367,73245.64908,2.599039839,0.064344717,-72.93565528
541.4303755,708602.32,82820.76517,-79,1,2,6,62587,112935.9544,6.274373149,0.043779182,-78.95622082
129.880101,354863.64,41219.24277,81,0,1,4,59864,77812.23431,4.56051215,0.02097091,80.97902909
326.2440625,681341.84,114315.0951,32,1,1,4,62666,170719.7748,3.990995424,0.027435045,31.97256496
297.5381215,370820.64,78822.06183,-7,0,2,7,59025,137595.2572,2.695010333,0.066557551,-6.933442449
10.316743,201033.92,12657.98409,-52,1,2,5,57503,66053.50212,3.043501307,0.003771195,-51.9962288
326.2440625,407463.56,25448.73029,-46,1,2,6,55092,75037.44537,5.430136354,0.045875902,-45.9541241
51.7061995,457095.08,74051.26867,47,0,1,3,63393,126116.2812,3.624393897,0.006977418,46.99302258
41.071694,585535.84,58196.64564,60,1,1,6,56434,99276.96319,5.898003134,0.004019531,59.99598047
59.3666605,123800.09,40956.12861,-83,0,2,5,61318,77777.98038,1.591711297,0.067353904,-82.9326461
149.122308,581444.68,65280.98982,50,1,1,4,63875,117056.5874,4.967210242,0.014694968,49.98530503
858.109316,528283.44,60405.52708,-21,0,2,3,64350,122668.5904,4.306590941,0.093067902,-20.9069321
247.48143,654642.24,35605.43479,17,1,1,5,58666,93298.22978,7.016663033,0.021660584,16.97833942
1843.073339,441145.08,49785.72096,-78,1,2,7,55530,81925.4825,5.384711405,0.239378761,-77.76062124
1184.520597,690587.6,51810.4158,-13,1,2,3,55770,106889.8132,6.460742884,0.098276058,-12.90172394
374.578302,742568.32,24753.25933,88,0,1,6,55940,61956.90379,11.98523933,0.028902536,87.97109746
271.357992,131701.45,43381.40651,-78,1,2,6,59348,80465.58453,1.6367426,0.281416859,-77.71858314
81.9488035,313448.22,53568.51569,49,1,1,4,58338,101849.8017,3.077553562,0.018991585,48.98100841
1635.093593,495331.72,85677.35682,30,1,1,4,64256,144930.5869,3.417716926,0.215913742,29.78408626
39.2231635,708188.16,70498.19779,48,1,1,6,63801,122718.6582,5.770827113,0.003173826,47.99682617
493.790371,239556.56,38286.66627,79,1,1,5,60731,77726.80727,3.082032679,0.149510103,78.8504899
35.77195,339751.64,14783.90385,17,0,1,6,55511,69782.91208,4.868693924,0.006033602,16.9939664
401.183088,622103.04,71135.95465,-62,0,2,5,55840,109124.3754,5.700862323,0.036949494,-61.96305051
713.7442405,646739.16,47192.76487,32,1,1,4,56322,99536.59121,6.497501593,0.063232256,31.93676774
225.705747,91973.61,24543.24497,-50,1,2,5,58142,76271.68757,1.205868297,0.454944021,-49.54505598
747.3819705,651098.44,72442.51326,79,1,1,4,55692,99444.16692,6.547376887,0.065768975,78.93423102
271.357992,681617.68,149994.1263,-12,0,2,7,63668,212683.1704,3.2048501,0.027769885,-11.97223011
271.357992,424237.76,37660.33933,-21,1,2,4,63246,99326.1511,4.271158756,0.03664903,-20.96335097
326.2440625,717165.36,67250.2329,-66,0,2,6,61666,108161.0193,6.630534406,0.026064781,-65.97393522
259.1448705,537483.48,64035.76978,73,1,1,6,57983,98151.67964,5.476049742,0.027625512,72.97237449
29.753812,669480.6,63120.23845,52,0,1,7,57408,108359.0005,6.178357097,0.002547004,51.997453
681.6204585,559487.36,90184.25909,62,0,1,7,56855,127200.8375,4.398456575,0.069803884,61.93019612
247.48143,276024.44,54832.40714,42,0,1,4,60913,108079.6161,2.553899153,0.078481481,41.92151852
450.3421705,728238.56,74387.81003,-75,0,2,4,55231,103492.669,7.036619763,0.035431994,-74.96456801
43.0073435,125945.6,19161.36142,25,1,1,5,64630,82394.99744,1.528558819,0.049945548,24.95005445
196.5814875,261507.12,65711.76121,76,0,1,3,61914,100597.6479,2.599535132,0.064645585,75.93535442
271.357992,276024.32,54832.45743,-39,0,2,3,55080,103608.0757,2.664119743,0.082492632,-38.91750737
1635.093593,442627.8,64686.03331,6,1,1,3,64581,129089.8775,3.428834303,0.240839137,5.759160863
1561.502259,524722.08,96238.62038,58,1,1,7,64903,141754.0425,3.701637503,0.179717419,57.82028258
1080.295624,388611.72,72533.75541,3,1,1,3,62899,135386.5809,2.870385805,0.216499296,2.783500704
16.350936,140047.46,24492.79223,-10,1,2,4,60520,84747.48251,1.652526492,0.015797706,-9.984202294
54.1430375,679729.36,79899.43219,21,0,1,5,56966,134638.4877,5.048551656,0.004564251,20.99543575
179.2844475,96314.03,27390.97649,-65,1,2,6,55866,71865.68729,1.340194933,0.3105049,-64.6894951
450.3421705,675348.72,67865.66705,60,0,1,4,55264,106819.4116,6.322340764,0.038206845,59.96179315
142.4106985,443370.56,39608.12147,43,0,1,3,60254,93221.07522,4.756119353,0.018403808,42.98159619
34.1619475,500715.16,23107.60642,63,1,1,4,63825,77114.98883,6.493097744,0.003909539,62.99609046
179.2844475,596684.72,74704.47213,62,1,1,5,61171,116676.3994,5.114013829,0.017216014,61.98278399
259.1448705,651055.6,63505.91749,8,0,1,7,63810,127005.7841,5.12618858,0.022806522,7.977193478
1792.844474,480567.28,35102.47536,-24,1,2,6,55543,88766.44589,5.413839376,0.213753217,-23.78624678
713.7442405,356799.16,59427.61827,42,0,1,6,64454,115667.4807,3.084697254,0.144970198,41.8550298
56.69472,13438.005,19173.9315,1,1,1,7,57301,76472.74336,0.175722805,5.367871867,-4.367871867
621.645246,542280.84,20184.92671,-60,1,2,7,64678,76786.68921,7.062172436,0.06568195,-59.93431805
65.0942485,545899.48,38263.26022,21,1,1,6,56625,93359.33293,5.847294136,0.006832706,20.99316729
142.4106985,315187.1,24833.34361,-4,0,2,3,57844,82635.00988,3.814207809,0.026481819,-3.973518181
341.619472,143935.17,57819.86243,-85,1,2,5,55426,83509.26964,1.72358315,0.307835458,-84.69216454
49.379037,468270.44,23432.96017,79,0,1,5,63041,71323.2894,6.565463314,0.006042444,78.99395756
163.5093595,476914.48,13490.17205,-24,1,2,4,59076,71610.40585,6.659848864,0.019644253,-23.98035575
32.6244065,230421.64,19379.95153,74,0,1,7,60144,68084.08286,3.384368715,0.009354136,73.99064586
247.48143,429323.32,13010.37984,-66,1,2,3,61418,67760.34263,6.33590834,0.033028298,-65.9669717
113.1208385,372632.24,59908.99255,72,1,1,3,62424,98980.50973,3.764703183,0.018026516,71.98197348
819.488035,732399.68,85878.29262,32,1,1,6,55111,135792.6838,5.393513551,0.064109212,31.93589079
225.705747,49131.5,23657.54861,-56,0,2,4,56007,71960.48772,0.682756629,1.504157104,-54.4958429
136.001161,334127.94,24258.9321,90,0,1,3,57559,62462.26275,5.349276912,0.023321807,89.97667819
47.1566145,61097.71,10611.01579,-14,1,2,3,63860,74200.24127,0.823416595,0.209553313,-13.79044669
205.846088,87205.4,49820.57649,-48,0,2,5,62546,102782.3817,0.848446967,0.621947778,-47.37805222
129.880101,657466.88,73957.5892,50,0,1,5,61024,122456.9154,5.368964895,0.011319005,49.988681
37.45783,30575.5375,45898.98521,55,0,1,6,59094,93329.00453,0.327610239,0.836083092,54.16391691
41.071694,613989.96,50288.41654,59,1,1,7,58838,95072.05871,6.458153619,0.003833347,58.99616665
374.578302,741375.68,104505.8931,-46,0,2,6,60728,153057.4353,4.843774355,0.028949031,-45.97105097
56.69472,9620.81875,44903.84557,17,0,1,4,61721,105482.9562,0.09120733,14.4444269,2.555573096
430.073434,399644.84,23887.31318,-7,1,2,7,62622,86380.32919,4.62657232,0.061659254,-6.938340746
493.790371,639589.32,114528.5877,-1,1,2,6,62683,177205.4176,3.609310193,0.04781799,-0.95218201
43.0073435,502907.08,54194.18562,-17,0,2,6,61902,114826.6213,4.379708071,0.004900476,-16.99509952
858.109316,141417.45,25079.46631,-47,1,2,5,64798,83930.86734,1.68492778,0.805062669,-46.19493733
18.7733865,291854.14,43286.49204,64,0,1,6,59690,87760.56946,3.325572541,0.004325317,63.99567468
392.2316335,309657.18,68599.86067,-39,1,2,5,64738,125696.4104,2.463532403,0.114941683,-38.88505832
20.584609,589724.68,50533.1186,-64,0,2,7,64813,98111.31458,6.010771362,0.002000616,-63.99799938
25.914487,396385.92,39308.98392,89,1,1,6,58655,71176.42986,5.569061567,0.00374669,88.99625331
235.4738135,354770.68,53237.10382,88,1,1,3,56591,79038.07177,4.488604948,0.038029728,87.96197027
228.0040795,686253.04,50187.32862,-73,1,2,5,58386,87413.55696,7.850647702,0.019036655,-72.98096334
650.942484,512414.96,79499.79452,21,0,1,3,60843,138034.6197,3.71222061,0.076499373,20.92350063
136.001161,291036.96,29192.95841,-90,1,2,3,58351,65246.21078,4.460595589,0.026774837,-89.97322516
41.071694,22281.8675,29974.29351,67,1,1,4,58796,75714.28135,0.294288833,1.400323489,65.59967651
985.2413185,495417.04,113793.5792,52,1,1,7,60214,158150.8399,3.132560284,0.141920182,51.85807982
621.645246,111872.3,55405.83499,-35,0,2,3,58183,108334.8162,1.03265325,1.202919218,-33.79708078
271.357992,193875.2,52334.29735,-6,0,2,5,56348,108533.5553,1.786315757,0.175161625,-5.824838375
59.3666605,297244.34,45330.25441,22,1,1,6,59284,102726.7054,2.893544953,0.01543162,21.98456838
37.45783,474511.08,32676.54109,-36,0,2,3,61144,89661.22689,5.292266194,0.004523284,-35.99547672
171.215318,390886.76,78998.79331,-84,1,2,3,56157,101596.5777,3.847440227,0.025450494,-83.97454951
9.4089815,350254.2,57492.47204,-75,1,2,6,64676,97021.36906,3.610072744,0.00166452,-74.99833548
196.5814875,414903.44,15909.37565,47,1,1,6,61162,72946.10641,5.687807896,0.027147611,46.97285239
78.2605,380527.56,63668.77741,52,0,1,6,63481,114281.4926,3.329739151,0.013808561,51.98619144
259.1448705,606914.2,28103.77883,-38,1,2,6,64398,88256.73515,6.876689909,0.024465166,-37.97553483
566.9472025,319763.46,66551.36092,-40,0,2,4,63341,122063.8316,2.619641344,0.151301713,-39.84869829
51.7061995,127132.58,38281.4624,57,0,1,7,64996,91652.7622,1.387111277,0.065554435,56.93444556
410.716941,242368.08,37770.23185,50,0,1,7,58532,87719.39911,2.762992935,0.137108271,49.86289173
24.668493,719052.72,93974.97712,-1,1,2,7,57953,151922.5174,4.733022678,0.001966201,-0.998033799
297.5381215,322387.12,60332.90843,54,0,1,4,57489,104988.0282,3.070703636,0.067189545,53.93281045
681.6204585,645526.64,51354.94809,56,1,1,6,57483,96141.25901,6.714356007,0.060499956,55.93950004
311.560661,470631.44,17503.71502,-36,0,2,5,59732,74605.61656,6.308257497,0.037930751,-35.96206925
681.6204585,290865.14,26327.19338,49,0,1,7,56175,76087.33542,3.822779946,0.137039239,48.86296076
205.846088,187432.18,36032.77191,82,0,1,6,57540,72016.07171,2.602643765,0.094333343,81.90566666
71.374424,148412.21,56514.47238,41,0,1,5,63370,112318.1139,1.321355967,0.081367769,40.91863223
35.77195,13330.20375,67892.77632,-72,0,2,4,58504,102405.9445,0.130170214,4.609051928,-67.39094807
1712.15318,302248.56,25347.62331,-69,0,2,7,61084,74050.68389,4.081644411,0.324565938,-68.67543406
311.560661,648837.08,32420.78701,4,0,1,6,63321,95689.54058,6.780647875,0.02751301,3.97248699
747.3819705,648291.32,79985.33453,53,0,1,4,60792,126277.2115,5.133874216,0.066053757,52.93394624
1184.520597,214925.22,56796.69,-45,1,2,5,63169,110860.6693,1.938696757,0.635500681,-44.36449932
225.705747,166403.1,44855.62145,17,1,1,7,56669,100424.6426,1.656994694,0.182996334,16.81700367
247.48143,477159.88,65545.61663,87,0,1,6,58054,89804.18025,5.31333707,0.029717482,86.97028252
98.524132,540997.12,48438.36308,35,0,1,6,63945,107283.3006,5.042696458,0.010435107,34.98956489
450.3421705,465091.6,80011.06894,-33,1,2,6,61910,136173.8003,3.415426456,0.06337731,-32.93662269
259.1448705,561661.32,51306.8817,28,0,1,6,57405,105492.9902,5.324157739,0.026436317,27.97356368
410.716941,565194.56,72853.19713,-18,1,2,5,61297,132510.9176,4.265267876,0.041636356,-17.95836364
236.3429305,477159.72,65545.54028,68,0,1,3,64835,108091.0969,4.414422036,0.028379657,67.97162034
71.374424,506780.6,36975.10098,9,0,1,5,56599,93298.34849,5.431828196,0.008070043,8.991929957
297.5381215,100527.72,60790.82301,70,1,1,6,58084,97388.93057,1.032229427,0.641000163,69.35899984
65.0942485,64149.66,21096.40962,-70,1,2,3,64750,74645.93034,0.8593859,0.263966542,-69.73603346
747.3819705,578878.12,76439.74092,-54,1,2,5,57550,119693.3458,4.836343374,0.073974353,-53.92602565
163.5093595,652442,75881.87514,14,0,1,4,57381,132288.7694,4.931953052,0.014359328,13.98564067
98.524132,231173.36,21399.58151,-72,0,2,6,62162,71723.01131,3.223140743,0.029561117,-71.97043888
782.6049975,623729.36,70828.67821,90,0,1,7,56897,90851.36359,6.865382481,0.071890764,89.92810924
34.1619475,23042.865,28960.80104,-9,0,2,4,55818,84543.72049,0.272555606,1.216103975,-7.783896025
985.2413185,43419.205,19507.85473,-74,1,2,3,60119,68127.68545,0.637321006,7.959259657,-66.04074034
341.619472,257894.22,63142.33889,72,0,1,6,57955,98017.24017,2.631110808,0.112548142,71.88745186
392.2316335,367871.16,42791.61953,38,1,1,6,60005,97357.5405,3.778558477,0.063080656,37.93691934
517.0619945,545888.92,119557.8759,9,1,1,4,58512,177585.5471,3.073949028,0.068883288,8.931116712
374.578302,738031.52,44505.63668,81,1,1,5,57378,77922.6705,9.471332479,0.029080126,80.97091987
22.5705745,400053.36,36556.77595,36,1,1,6,60839,92932.31455,4.304782055,0.003233426,35.99676657
17.9284445,4766.557813,80508.97653,76,0,1,5,59700,111226.4594,0.042854532,19.62596094,56.37403906
284.1467005,665041.64,26184.20846,43,1,1,7,55763,77011.9385,8.63556551,0.024480894,42.97551911
124.034533,135609.81,36203.8848,56,0,1,7,60403,86052.05269,1.575904418,0.129752274,55.87024773
89.855076,609639.92,68844.34654,-65,0,2,5,59887,108677.5356,5.609622233,0.008445321,-64.99155468
297.5381215,193021.66,36886.06617,15,0,1,7,58496,94608.11657,2.040223048,0.168903237,14.83109676
62.1645245,361956.92,47656.51131,9,0,1,3,57626,104960.8751,3.448493734,0.011133868,8.988866132
247.48143,604459.88,94773.40738,6,1,1,6,63910,158474.1694,3.814248608,0.023996367,5.976003633
103.167431,690444.16,35179.73445,54,0,1,5,56727,82471.7085,8.371891071,0.008561658,53.99143834
392.2316335,475196.16,27314.94701,65,0,1,3,55649,71608.09224,6.636067868,0.047292885,64.95270712
